"record_type","id","title","original_hash","new_hash","changed_fields","source_ids_before","source_ids_after","source_or_license_issue_removed","production_eligible","review_status"
"knowledge_card","MVP-PED-012","幼犬幼猫社会化不能忽视传染病风险","ec2a9fc64295fe44e8607709410c930ce745d39747c0c505178952fc91449b5a","97a530acd83e5feac1078094a7ac03802ef57c1f3b96bf56c57ffd92779911bc","evidence","PMC7910975","PMC7910975","false","false","pending"
"knowledge_card","MVP-SENIOR-001","老年犬夜间醒来走动或叫","e22dbacd4957e7ffabd2c4161e4cc7881ff9db7735da50e7fa9e4172b8837c2a","738f0aa3e91efd5428638839db3e87084f71a0672d6133fad3059d8d124b0a18","evidence","PMC12390195","PMC12390195","false","false","pending"
"knowledge_card","MVP-SENIOR-002","老年犬在熟悉环境中迷路","83e7242d32cb5522d2d38ba5d7959ffaab0afdbdd57d111f08051b4c1ee1d1a7","40e4bbc7787fd9ec290aff9a8fba41cad535c57b8268b759757446b9af47e7af","evidence","PMC12390195","PMC12390195","false","false","pending"
"knowledge_card","MVP-SENIOR-003","老年犬突然开始在家排泄","f73978691a5d77c9216d1287412f7d12745eed13f23949c3d2e9d86edf8b9a8d","df9e9005518bb467d0a3309ebddbf3d24819ab041aa681334e7a5a595639b201","evidence","PMC12390195","PMC12390195","false","false","pending"
"knowledge_card","MVP-SENIOR-004","老年犬与家人互动明显减少","4bf98dd01c1b21bd3303883a59e3979dfc8998990a41ea24cb643b325d494001","478b47ea784c90fd01efc05f8ae40fd38761714c312d964aa0abd86831779b15","evidence","PMC8470385","PMC8470385","false","false","pending"
"knowledge_card","MVP-SENIOR-005","老年猫夜间大声叫","6e976b1151c4bdf9e90536db5f2c814b77ece251d693ecaac47c81fcda02856b","18cb8b920ad103a4e5d379e8d94cc477cfb065f1c469bec445cd5e58dfa69afc","evidence","PMC7819322","PMC7819322","false","false","pending"
"knowledge_card","MVP-SENIOR-006","老年猫在熟悉家中显得迷茫","72bf6a8bbf5a2f99bd48b63bb1eb197021d3d07898423100cff35b4d6775ac4e","a729e548bbfb7bb30c9a0c16ad3278a39b637cc53dc074793ef1dab5bc58c2ed","evidence","PMC7819322","PMC7819322","false","false","pending"
"knowledge_card","MVP-SENIOR-007","老年宠物行为变化先排除疼痛和疾病","0cdf323e44d4e7f54a429d3acf1ab9ebb9df9d909190bcd128910cb83aa7b47a","6287fdd00f3cdb4f9a7e1fd6c25924b55e6fb74f533c5fbcba50a8f9128e6085","evidence","PMC8470385","PMC8470385","false","false","pending"
"knowledge_card","MVP-SENIOR-008","老年认知变化如何做家庭记录","2b191ede3523413631a4ae48a2d8b0733c7a17f89c4a46702bc648a145c814d0","9c00c4592a62e8a6b5a51150f874c076126557a4d3b662743b25f33f863e6a0a","evidence","PMC12390195","PMC12390195|PMC7819322","false","false","pending"
"knowledge_card","MVP-REPRO-005","猫是否怀孕不能只摸肚子判断","3e28d0ee9a343098ccb2025320eb57b943628bc84d726da7a523a3665e804808","4ebe4be8900af02985b9655aa87bd3b1b15be8bbbc906e284f6d032a5c3b40b3","evidence","PMC9099157","PMC9099157","false","false","pending"
"knowledge_card","MVP-REPRO-006","怀孕母猫体重和食欲怎么观察","9a8a36fe8208a8eae54f812726f97d2f7c2bb88aeeb0444cd69b5ab5e166d1fe","362811195bd81777fb1dc4830f62348a855dd8f0bb5e733b20b26fd9745dc59b","evidence","PMC9099157","PMC9099157","false","false","pending"
"knowledge_card","MVP-REPRO-007","母犬妊娠期间不能自行补钙","c480f89fb75966efcff94a3a71d1117ec1cb1e6b8f3ef1d36179b246a7405b05","a17906705a16bd75d48d0d323db584001e10bdb5da57185ad23502380e2398f5","evidence","PMC9179255","PMC9179255","false","false","pending"
"knowledge_card","MVP-REPRO-008","母犬临近分娩需要准备哪些记录","afc64e176de99c4e968c4ab4aaee2436222c05b4be5c2a742b3c28370ec9d7b0","2dc145839704a3ddde243cadd3d3069da66d3229c06b83018bc8c625e74cdebf","evidence","PMC9478343","PMC9478343","false","false","pending"
"knowledge_card","MVP-REPRO-009","母猫分娩时什么时候需要就医","844f2b03395c4db069db60dccdcfa3a18a46d3e41925d79125d407c857425959","4d0e6eee759955339397762cd297826bcb8f28fe22463bb1e4df4f4192cd0376","evidence","PMC9099157","PMC9099157","false","false","pending"
"knowledge_card","MVP-REPRO-010","母犬分娩时持续用力但没有幼犬","48ebd8c0ada1f7e566cec94804af2375b7f7beaf4ca83753f1b65498b5f1cf23","24bac45d6feb69e075500ed14887507c7aa22a5cfec70a3dbaaa4b053db996a2","evidence","PMC9478343","PMC9478343","false","false","pending"
"knowledge_card","MVP-REPRO-011","母猫产后阴道分泌物异常","0e1b1056c8edec960d4307264a8804fd567b9560469ad4d227ce393ac48df399","0f75c5391a95eafa599f987fd41dfc6b6858412cfeeab16f0da0db5ddbf4cd43","title|species|evidence","PMC9099157","PMC9099157","false","false","pending"
"knowledge_card","MVP-REPRO-012","哺乳母犬母猫乳房红肿疼痛","34d81c4f292b3d15c5c68fb1cf3b3d927586790c9bc5e0308cf1db617e722ed3","d8b0b4f81fb3a52ca602001366cf0382ec4c0a2d4fba9cb1980f783378ecbc2c","evidence","PMC9179255","PMC10266749","false","false","pending"
"knowledge_card","MVP-REPRO-013","哺乳母犬突然发抖、喘气和走不稳","a86e5d4135b46e1d7860dd8134ad5f31db49f1d6efbd04ee26bac5a079c095e7","f97037955e841e15c2320cfb977f54cb2b55f66345f066a8d77719d6fbaddea3","evidence","PMC9179255","PMC9179255","false","false","pending"
"knowledge_card","MVP-REPRO-014","产后母犬不照顾幼崽","80a0351283c78037f40500e874735d03deef5644cd671caa890e91eff23bfbde","2519b9a61b1ffc078cfaf0a2c91c327e9ba21a503bf461adc7f016060f570cad","title|species|evidence","PMC9179255","PMC6776987","false","false","pending"
"knowledge_card","MVP-TOX-003","犬误食巧克力或可可制品","7af8b605b2e484d481f68815859723204298a00df36f1dc593bfcb4688607d34","a93120cf4867125c68e4f82c5f0fc6fb3cd33a83d0d006cced4739b53c39304e","evidence","PMC4801869","PMC4801869","false","false","pending"
"knowledge_card","MVP-TOX-004","犬误食木糖醇食品","3f6686a6d37182f9e381d3445777ac77950cb46db40dab8a8958aaff479becdc","e39ba7918160565f0ec65181bc4b9b844dfa2df68a941b8cb15586ad3d0ec077","evidence","PMC4801869","PMC4801869","false","false","pending"
"knowledge_card","MVP-TOX-005","犬误食葡萄或葡萄干","3f6cdf35a34df3af2c089bfabfda1684d6b919d2bf48b891b434ca2a29b81d62","33cb70d95712d8defe948a57eeb8f767cb2e722827c6c9e9734aca059cc4a8d0","evidence","PMC4801869","PMC4801869","false","false","pending"
"knowledge_card","MVP-TOX-006","犬猫误食洋葱蒜或葱属食物","bde7a03b2ff18ab7b20a4b65f033a4ee5aec3eb8007b22f66a683b47c91a7815","920105ea6e32a54682202536b40376f53019dfa3eeaffc81e088c477bc0b08a8","evidence","PMC4801869","PMC4801869","false","false","pending"
"knowledge_card","MVP-TOX-007","犬猫误食酒精或未烘烤酵母面团","4385e2faf668dbc33a224eca9e04e537e9f5193d8a5a8af4225f08bed4d94173","37c33b630c651ca38f7f9907e94bcef6e191f2d9e710b06099ccf03601f81401","evidence","PMC4801869","PMC4801869","false","false","pending"
"knowledge_card","MVP-TOX-008","犬误食夏威夷果","56645ee7dc6496af3df72c7956498a91ff617cfc501d58e8e1bb0b9ccb2bc34a","57f6db34d669016eb3695efaa6eb4f48e33ec6a4ebc040defb3f4a80efbcb0e8","evidence","PMC4801869","PMC4801869","false","false","pending"
"knowledge_card","MVP-TOX-009","犬猫误食咖啡因制品","a2b7aca35891122ac7f42c4b642be12acce16cd5a535daf30a7ddc7a9cfd6787","2c62753371c60bdc76522539d736b8d98d58bea672525a6588adc3f7a05a4cbe","evidence","PMC4801869","PMC4801869","false","false","pending"
"knowledge_card","MVP-TOX-010","猫接触百合花或花粉","c467545d469113719087c6b6f9d035c6e07c366883b806c7af0933e3efd9e105","4c9a07fcb09fe5cd2195745cd8ca23e77a70688c054c38d158cb24e9e3f3a628","evidence","PMC7427442","PMC7427442","false","false","pending"
"knowledge_card","MVP-TOX-011","猫接触犬用含氯菊酯驱虫产品","b77fef143f3e02a694a7589c63037d14210accea284ee7a4f70b0733e93be868","facb200416ec687735791b254227c494f4478c88e0c0b27de40dc0ddc5f68f43","evidence","PMC9029646","PMC9029646","false","false","pending"
"knowledge_card","MVP-TOX-012","犬猫误食人用止痛药","26e54ccc6154ca71540a2d28e2f46b471e6f31f27673729be5a42117086630d2","9912b876b8becb31c0df36cf9e21306a069f0cb5bb8ac225a9bebe223749042f","title|source_supported_simple_facts|evidence","PMC10583876","PMC10568331|PMC4629586","false","false","pending"
"knowledge_card","MVP-TOX-013","猫误食对乙酰氨基酚","f3586578a1d7680b1a3f43877cc4bb232b4362da13ad1bbab0834eeab3fefb1f","a60e2d96513a93f90b6fd020c45df49cdc9650c4931127149d76463ef5a65e23","title|species|source_supported_simple_facts|evidence","PMC10583876","PMC4629586","false","false","pending"
"knowledge_card","MVP-TOX-014","犬误食抗凝血灭鼠药","1a213efe0738707a2ecadf483bdd07bf234af88b7fa310ffe41f1ff80d4c3aab","01060af1cb4412700c7253b7c17873852c9d0b7a0a6c0c6db28e17dfd0c30b2d","evidence","PMC9131000","PMC9131000","false","false","pending"
"knowledge_card","MVP-TOX-015","猫舔到含苯扎氯铵的浓缩消毒剂","5fa02dbdb1fe1f149b48b093193e5e0ecce2ea24b0e74cea2b00b568d417a990","520baa8b2d9987a5bfb63aabc3998e4261f2789231230678ea693cf43a10b076","title|species|user_phrases|owner_observable_signs|source_supported_simple_facts|evidence","PMC10583876","PMC11020912","false","false","pending"
"knowledge_card","MVP-TOX-016","犬猫接触成分不明的杀虫剂或化学品","bf84b34385d3d8c0a7c8aaaeecc188bfff1e43ebbf9c00b3040af43a6299c722","d4c6a58516d1618f439a5d42791790a0bb28446bfca0790e4b13a3b440d449a6","title|user_phrases|owner_observable_signs|source_supported_simple_facts|evidence","PMC10583876","PMC10568331","false","false","pending"
"knowledge_card","MVP-TOX-017","犬猫误食不明植物","1651e9b8fce557eb2c3341a9da19b9869115728f7cf7343518755a83b1259739","62dab3fd5bae34541f62c7c72992bfb605c8e7336aee69720a7e8593a383f475","title|user_phrases|source_supported_simple_facts|evidence","PMC7427442","PMC7427442","false","false","pending"
"knowledge_card","MVP-DX-001","化验单一项超出参考范围不等于确诊","d8755abb30aab5e32bd6b3c65d364938229063d2edf5fff4cdab5ec90db5aaf0","2562fb4ad94a9d6a75dd6bb9d9246bd31ec3604aceaa5d633f2fb4f2a4e00c42","source_supported_simple_facts|evidence","PMC5465235","PMC11591344|PMC11417468","true","false","pending"
"knowledge_card","MVP-DX-002","红细胞或血红蛋白偏低怎么理解","321023be6f54bc473ebf744ad03f96c309ea09dac433e2842e3cb2b33b425f0f","4a48b27a93ceeb3ef457e39c11f80f2573e0ea23993007a85a5b9fb3f6429861","evidence","PMC5465235","PMC11591344","true","false","pending"
"knowledge_card","MVP-DX-003","猫白细胞升高不能单独证明细菌感染","a72d3e7d834d85ffa85fce40a327725914cc788bc07bf1b9208097ecb26cb850","42da32072177e549eba093fab3273aa23d2344a5e9982a342e3c49c3f0c0e636","title|species|evidence","PMC5465235","PMC10451877","true","false","pending"
"knowledge_card","MVP-DX-004","犬ALT或ALP升高不等于肝功能衰竭","96acf6558d9f5a436a80e5f9027f3466f556f14092d85d85728a25a92313c629","34477c7d95f8cc3d9582adf5ecc72777afa8b16a4c5e56f4a2004105c19dc846","title|species|source_supported_simple_facts|evidence","PMC5465235","PMC11417468","true","false","pending"
"knowledge_card","MVP-DX-005","肌酐和尿素需要结合水合及尿液结果","55f4d06e917ad99b6d14a30f1591844a755f47dfcceb6675544092e6c12a905a","5111c9ad7eaab876741534032dba7bbd007d49aab94c6041fc21ce8ee18491e8","evidence","DOI-10.3390-ani14233349","PMC8093391|PMC7704312","false","false","pending"
"knowledge_card","MVP-DX-006","尿比重偏低或偏高怎么理解","0e40dcb4a82c97b2d1b7cbd2ef6d31941776d09d7d345c5ee7dbf2388d4133f4","6cc9940461f245f28686324165bb5cbd567d50f1e13fa901938738371cf04ae1","evidence","PMC7704312","PMC7704312","false","false","pending"
"knowledge_card","MVP-DX-007","尿蛋白阳性需要确认来源和持续性","0dfeec9f9df5e8afbe96a50a20a8dd68e1dd91b0b2e3d0227d13ccae93bc2273","c17d28a4348330ba9b26ee2f12e8ce043aa0a2ffcbbfcc438be5b8e693045282","evidence","PMC7704312","PMC7704312","false","false","pending"
"knowledge_card","MVP-DX-008","尿潜血阳性不一定都是膀胱出血","77ba940af7780cef38393792f08d7f27651a6d877727db5845d9704183771efc","34c9cdeb171af92d200c5c42adcbc747ed0426c078900143ddcbd32335a4f21e","evidence","PMC7704312","PMC7704312","false","false","pending"
"knowledge_card","MVP-DX-009","猫血糖升高需区分应激与糖尿病","d1d238687c7a57db4eedd49b2045d53b20610b4186ae997130cb0aba00846ff9","c1c8e51ad219e5267ca8805b4e5ce75507cdd69820cb013c69adf9ec6ef27984","evidence","PMC12472474","PMC12472474","false","false","pending"
"knowledge_card","MVP-DX-010","犬血压单次偏高需要规范复测","cd401652bacdd8e369880e12363e10fd974643b794948de81aee2e5485093938","e773224f477574f47f10949fe43e15215eeeb34566e3909da4afe6d7fe3a8d1c","title|species|source_supported_simple_facts|evidence","DOI-10.3390-antiox10091496","PMC12031224","false","false","pending"
"knowledge_card","MVP-MON-001","慢性肾病猫如何记录体重和食欲","278478a5fd615d6618a8e11ed67acadb3963594bb1b41b4e6bcaefa6a5f5f869","a69d08d847de62c61284b2a5c3f11ebb60212efe52c21e6a4c4d5d7c63f33423","title|species|evidence","DOI-10.3390-life15121856","DOI-10.3390-life15121856","false","false","pending"
"knowledge_card","MVP-MON-002","慢性肾病宠物如何记录饮水和排尿","08c09f43a9a6353982626a7fbc525884dd47a6783428286718df0329fbcc959b","74a9ef7edcc96dc0cd95257b9c5eab3bd969be3f5c8a0e952a414bb635343fbc","evidence","DOI-10.3390-ani14233349","PMC8093391","false","false","pending"
"knowledge_card","MVP-MON-003","犬心脏病如何记录睡眠呼吸","d8aaf01dd257b185611443f013decfecc3fe2b2db4ba2c61c564d8fa5d4f24a7","d986688f837181bd51cbc941171c35655d099f1a5e8a6dba84e61ded991fdfa2","evidence","DOI-10.3390-ani12020209","DOI-10.3390-ani12020209","false","false","pending"
"knowledge_card","MVP-MON-004","糖尿病宠物家庭日志要记什么","d707287bb6860f03e1a0504005cd7c3fc1c7c142b90ed60f9a04a6a33fe92f73","18662f45b7674c73d08529dfea994ec151a1a4afb031a652246c83b5d28917c7","evidence","PMC12472474","PMC12472474","false","false","pending"
"knowledge_card","MVP-MON-005","骨关节炎宠物如何记录活动变化","48803b037c30e308cd04e1c39bb2192120b19bc0697445496086138a9cfeacb7","7bbd287b11461b5098c83f071f355baace6b9cb5eda936d579bfcbd46575d011","evidence","PMC12277680","PMC9499673","true","false","pending"
"knowledge_card","MVP-MON-006","犬过敏性皮肤病如何记录复发诱因","b562945897431beaaa8b47f1cef6f8021d91e22f6e0b59b3fe00ac83a36f4477","02f92668f84acf20520f1d4250278da9dd45c54681926776c74aae3f176c9290","title|species|evidence","PMC4531508","PMC4531508","false","false","pending"
"knowledge_card","MVP-MON-007","癫痫宠物发作日志要记录什么","c6f03a76285c2babd83d5b075c9b4dc35968f6a05831afa7d11f845963a1036a","556081b3841d98ba83932eb4d9b95c59a72184a3eeb8d22154d91d56105b89af","evidence","PMC11209469","PMC11209469","false","false","pending"
"knowledge_card","MVP-MON-008","宠物新发现肿块如何在家记录","823ee1083a2a49cc1f704b05c4097b357c1383a1e8fbe0610e26e5db30b03577","943556bda457fbeaa3a4140f2c4738cab664e7b865d907d08098efc9f7d1f6fe","source_supported_simple_facts|evidence","PMC5465235","PMC12668749|PMC12298540","true","false","pending"
"knowledge_card","MVP-MON-009","犬慢病药物漏服后不要自行加倍","9d0bf062fb4e45dec03d13737d0c5dcd821b5a3aebde22c8fbd1c8732fc91059","270bab753edc3b260b5eb3bd68d141b74f5862613f89f6f3aaaf1b2a401a5308","title|species|source_supported_simple_facts|evidence","PMC5465235","PMC11394019","true","false","pending"
"emergency_rule","OS-ER-UR-001","疑似猫尿道阻塞","","51beb4097b988eb09cc60bc849fdb150b53d45b7753669a2c4edeb508f87731f","evidence","PMC10811764","PMC6957472","true","false","pending"
"emergency_rule","OS-ER-RESP-001","明显呼吸困难","","bf7c4fa4a15e502cf1fa2819341f9aa8719964e036017cf00b5f8f27cc83c836","evidence","PMC5354050","PMC11405337|PMC6483346","true","false","pending"
"emergency_rule","OS-ER-GI-001","腹泻伴严重全身症状","","5ee3149e488ed22868fd003df89b4c2b788a3f006453fdc4d3688cfa9ebaddb0","evidence","PMC12156985|PMC7465157","PMC12156985|PMC7465157","false","false","pending"
"emergency_rule","OS-ER-EYE-001","眼痛、浑浊或突然失明","","8e0e8c945cf962693370c13c11516a7623718758644ddff7860593c44162fd01","evidence","PMC10353131","PMC10353131","false","false","pending"
"emergency_rule","OS-ER-VAX-001","接种后严重全身反应","","462cd9713dfd3b70fa64617969b625eea3a4df2e99a5fa622c60478b216175ac","evidence","PMC10459272|PMC7910975","PMC10459272|PMC7910975","false","false","pending"
"emergency_rule","MVP-ER-NEURO-001","首次抽搐或持续抽搐","","0b302d0971060aa8bd522821fe1ce81abb66a68a402d4279905318cd191b3744","evidence","PMC11209469","PMC11209469","false","false","pending"
"emergency_rule","MVP-ER-TOX-001","已知或疑似误食毒物","","41926cb89c93f92b82fbe87e39e7511556c914914f11c418b66d30e27f128ec7","evidence","PMC4801869|PMC5642140","PMC4801869","true","false","pending"
"emergency_rule","MVP-ER-TOX-002","误食常见有毒食物","","c081cabe098cb51465826ddff6fe0fccd045c341ec5fd2b93ac47e678ff61169","evidence","PMC4801869","PMC4801869","false","false","pending"
"emergency_rule","MVP-ER-HEAT-001","疑似热相关疾病","","42bf3fa0fbabfa0a387a690bf8451df6db8aa594ade0a606987aae3d40b2a260","evidence","PMC7303136|PMC7459873","PMC7303136|PMC7459873","false","false","pending"
"emergency_rule","MVP-ER-COLLAPSE-001","倒地或意识异常","","48ca025a9e1326769baf05b00275d6302d3b2eeaabebb47ccb8d4d3fc7791180","evidence","PMC5642140","DOI-10.3390-ani12020209|PMC11209469","true","false","pending"
"emergency_rule","MVP-ER-BLEED-001","持续或大量出血","","04531eb8413d76b0b569cdf7280d51e4b42ecab701a63b2b8840c647c4299c7e","evidence","PMC8357988|PMC7841008","PMC8357988|PMC7841008","false","false","pending"
"emergency_rule","MVP-ER-TRAUMA-001","车祸、高处坠落或严重撞击","","e9011959e9b29480d85b874a6f669caaab3f519f3b3df3dab18b3aa8797ddbd5","evidence","PMC6598119|PMC5642140","PMC6598119","true","false","pending"
"emergency_rule","MVP-ER-GDV-001","疑似犬胃扩张扭转","","9eee6281f9b5914dba9ea9ea9ddc2bdfed8e2b0caf6bc27a8bd71ba9ba43f35e","evidence","PMC11851494","PMC11851494","false","false","pending"
"emergency_rule","MVP-ER-VOMIT-001","反复呕吐且无法饮水","","661d74d7e16fcf0946aa812bf7dfe9e56fd4284c41020ac7576295d5fc72bb00","evidence","PMC9933778|PMC5642140","PMC9933778|PMC10385529","true","false","pending"
"emergency_rule","MVP-ER-MELENA-001","犬黑便或呕血伴循环异常","","65a99c406255b6dd13af66c5bc6dd7ead91e461d5fc3e3989ce0570dd64d2939","title|species|evidence","PMC8357988|PMC5642140","PMC8685323|PMC8357988","true","false","pending"
"emergency_rule","MVP-ER-NEURO-002","犬突然瘫痪或无法站立","","a4654d426f30f801ac6d2703b9a4332513de347a3863afc9964c73b8da0c3df3","title|species|evidence","PMC7686579|PMC5642140","PMC7686579","true","false","pending"
"emergency_rule","MVP-ER-EYE-002","眼球外伤或突然视力丧失","","3659012a0b2d4cc2e05c84e083a31fdc9f1f48f5fc92fe2b4132a930ee0d181d","evidence","PMC10353131","PMC10353131|PMC12291713","false","false","pending"
"emergency_rule","MVP-ER-ALLERGY-001","猫接种后急性严重全身反应","","db68f7d5b429f6dfacc9f0e9baa54632c628b9c23a4b720172d11a5a40521a4b","title|species|evidence","PMC5642140|PMC10459272","PMC10459272","true","false","pending"
"emergency_rule","MVP-ER-UR-002","犬疑似尿潴留或尿道阻塞","","4e8602875bafed9f217d1329c1e1d9a1be35d918afbf897c7139abbe5e532645","evidence","PMC7686579","PMC11912946","false","false","pending"
"emergency_rule","MVP-ER-FB-001","线状异物或尖锐异物","","d6d55a9427e97e15da05b4c9d26619f1a84410996b10ed41414516a7f9c2e4c7","evidence","PMC3671744|PMC5644655","PMC3671744|PMC5644655","false","false","pending"
"emergency_rule","MVP-ER-AIRWAY-001","犬猫明显呼吸困难或发绀","","296fb301516c756f0dcf6b6854dc79229a30cc5452ab88b593570a2ad29e543d","title|triggers|action|evidence","PMC5354050|PMC5642140","PMC11405337|PMC6483346","true","false","pending"
"emergency_rule","MVP-ER-BITE-001","咬伤累及胸腹或伴休克表现","","3116ab8076a56234753ad8dc77d8c9585a996c88ac6ee40db302698dfb465387","evidence","PMC6598119|PMC8357988","PMC6598119|PMC8357988","false","false","pending"
"emergency_rule","MVP-ER-POSTOP-001","术后切口裂开或持续出血","","39602264aec966bfde26c96fab92d4d2066008bbba1e4fc2ec93013186a4d1f3","evidence","PMC10892332|PMC8357988","PMC10892332|PMC8357988","false","false","pending"
"emergency_rule","MVP-ER-PED-001","幼犬腹泻呕吐伴明显虚弱","","a74f9945665d6fcd7c84ef41bb5b6a125ba66b5d127d6db6de37fe01a05ad09a","title|species|evidence","PMC12156985|PMC7910975|PMC5642140","PMC12156985","true","false","pending"
"emergency_rule","MVP-ER-PAIN-001","无法缓解的剧烈疼痛","","0a88d4eb2bd289eece0eb5baf572984a3182a49b525c656fd6027566e16aae72","evidence","PMC7071134|PMC5642140","PMC7071134","true","false","pending"
"emergency_rule","MVP-ER-REPRO-001","疑似子宫蓄脓","5b27df449f6c7332b95cd7856103788f1d37b4b6228c59954d0a45bc1a4433f6","c11a11ed81443c4645ca59fed33fd5de33f2f1b97f6ff40a78fa51e397e05737","evidence","PMC8308915","PMC8308915","false","false","pending"
"emergency_rule","MVP-ER-ENDO-001","疑似糖尿病酮症酸中毒","428b9f77989ae7619ee9cc972224b0c5f5ac39fbb3108d8a8a584c1f27782f9f","bf925e75c56e3d46c65df2b7f66b993f53d9a7a5bda2de812151377009c99447","evidence","PMC12472474","PMC12472474","false","false","pending"
"emergency_rule","MVP-ER-ENDO-002","降糖治疗相关疑似低血糖","c56f73e14e286bf4f93e2fbf2502115ded187d19512b9b6287289729f3e63611","2105da88124f0c56efc5bb198f70e895e7b64f7633c70d76d864c3529fc4bc4b","evidence","PMC12472474","PMC12472474","false","false","pending"
"emergency_rule","MVP-ER-INF-001","幼龄动物疑似严重病毒性胃肠炎","a800faff494ad13f2165664360a5a3cacc34ce96f089d287576c1d48372c2a25","d2cdaa1edce4c0d5f542aa8035f786276a972919829b591db4c4873a788fb174","evidence","PMC12997788","DOI-10.3390-microorganisms13010047|PMC9227120","false","false","pending"
"emergency_rule","MVP-ER-CARD-001","猫突然后肢瘫痪并剧烈疼痛","756a6bd6d688d33bc487a4f81c83140e9f6e5eb4938bd1fbba03393e21021d6c","d116cab739a9cf6384ba54392bdabe1dc61a1ddd0dd0efbb8cfb5f914808db6c","evidence","DOI-10.3390-vetsci12030289","DOI-10.3390-vetsci12030289","false","false","pending"
"emergency_rule","MVP-ER-TOX-003","猫疑似接触百合","a597b62d06ffa7f473a3d495a666bca44c55ec5c9620e5c82c03edd5de1c9228","a7023ebecd619474bd8c55a1cf9b3bff2d8409bd5a575e100bdb40b9c24d7cc1","evidence","PMC7427442","PMC7427442","false","false","pending"
"emergency_rule","MVP-ER-TOX-004","犬疑似误食木糖醇","f4afb3d391a92b3d105f8cfa6a192cc39946791bf16d2589a1f9f19964a88247","2c7c19c7a9b75e4a72e9cc5763468b0dee7897f7b9dc859f08ac055094199970","evidence","PMC4801869","PMC4801869","false","false","pending"
"emergency_rule","MVP-ER-TOX-005","犬疑似误食葡萄或葡萄干","e0c78c473079c8157d4d59f6289e6dc7e887fed7dc06cf528082eba5c35c041b","7dfa4dd232e7c3c34f9b23aff3d1bc74c6144997b81aefe4eda1c5c4b56da952","evidence","PMC4801869","PMC4801869","false","false","pending"
"emergency_rule","MVP-ER-TOX-006","猫疑似氯菊酯中毒","1ce1beacc5779efd1647db92cf8dbece26067e2a9d2ac7b91762f0e7f7f968b1","a131b14fcd8864c8f10fc43f67d1a06d7d1d552e2dcf02c9cf0a40a12e170a68","evidence","PMC9029646","PMC9029646","false","false","pending"
"emergency_rule","MVP-ER-TOX-007","犬猫误食人用止痛药","73cd2293d2713c67cdd934f059418c1120dad81b3ec706b9aed447d214dbc8e2","7ad7a033713f9c664b6a592f5c4f8ead581ffb143bfeb8aeb5f2acbb203a9351","evidence","PMC10583876","PMC10568331|PMC4629586","false","false","pending"
"emergency_rule","MVP-ER-TOX-008","犬疑似误食灭鼠药","acb8a8138641058bdb18f9fe0538f8b62d89823c2254dabe342d462f152f3613","3d31c57bd185fa2816928efcb6fd8c4e4c2ea1e2409ad0d10852c3d3e42150de","title|species|evidence","PMC9131000","PMC9131000","false","false","pending"
"emergency_rule","MVP-ER-REPRO-002","犬猫疑似难产","8538a42a2e60c11cbc27f8157042f736b1e72e7d2aea2b8f56705a80935968de","eda05377b34121c26173020df17493e6590fa69458e01a560ef13991935b2947","evidence","PMC9478343","PMC9478343|PMC9099157","false","false","pending"
"emergency_rule","MVP-ER-REPRO-003","哺乳母犬疑似低钙危象","3323c0315c0f8d66dc19261017fa8f7d077cca9fb66b5d0675a92cacdff7e32d","6c5253b81c9ac6d434d59c75680e694e10dd99cbb6f69792537cce66b9ba911c","evidence","PMC9179255","PMC9179255","false","false","pending"
"emergency_rule","MVP-ER-EYE-003","犬猫疑似严重角膜损伤","b34b73cbddd0b8aadb95c1d53fa93705154bb3a13810b02035edbf920614a284","4959a79e6347f18e4192eaeb06a940ddcd329ab67439d906d79a19cb1da7419f","evidence","PMC10353131","PMC10353131|PMC12291713","false","false","pending"
"emergency_rule","MVP-ER-PED-002","新生幼犬幼猫衰弱或低体温","aa312bba184cd0081b38d95fc4d60ea8d90abc37a45e0a99ed2f7e2d14f0c30e","1502f8afc0e0a0bb57e0e7c5b7ccea7188370887899a4e03a3980b8ff8825ce0","evidence","PMC9179255","PMC11640698","false","false","pending"
