id,version,locale,title,species,category,scope,user_phrases,owner_observable_signs,source_supported_simple_facts,questions_to_ask,safe_next_step,red_flags,retrieval_text,evidence,license_policy,commercial_use_allowed,repair_status,release_gate,review_required,index_tier,production_eligible,content_hash
MVP-PED-010,1.6.0-open-mvp-truth-repair-draft,zh-CN,幼犬幼猫体重增长过慢,"[""cat"", ""dog""]",pediatrics,common_disease_health_education_and_triage,"[""幼猫长不大"", ""小狗比同窝瘦很多""]","[""体重增长落后同窝"", ""肌肉或体况较差""]","[""生长迟缓可与摄入不足、寄生虫、先天或慢性疾病有关"", ""单次体重不能替代连续生长曲线""]","[""是否连续测量过体重？请说明每日或每周的体重变化趋势，是持续不增、增长缓慢还是下降？"", ""它每天实际吃到的食物量是否充足？是否存在同窝抢食或食欲明显下降？"", ""粪便性状和排便频率是否正常？最近是否按规程做过驱虫？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药；若出现上述任一红旗表现，请立即就医或急诊。,"[""体重持续下降"", ""拒食呕吐腹泻"", ""精神差或嗜睡"", ""虚弱无力"", ""抽搐或震颤"", ""低体温或皮肤发凉"", ""脱水"", ""呼吸困难或发紫""]",幼犬幼猫体重增长过慢；幼猫长不大；小狗比同窝瘦很多；体重增长落后同窝；肌肉或体况较差；生长迟缓可与摄入不足、寄生虫、先天或慢性疾病有关；单次体重不能替代连续生长曲线；体重持续下降；拒食呕吐腹泻；精神差或嗜睡；虚弱无力；抽搐或震颤；低体温或皮肤发凉；脱水；呼吸困难或发紫,"[{""source_id"": ""PMC11640698"", ""title"": ""Neonatal Clinical Assessment of the Puppy and Kitten: How to Identify Newborns at Risk?"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC11640698/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,dd2b64a998b67c7a3e9a880b9ee138be8ceb60cafcac68f8b42a20bb712321be
MVP-PED-011,1.6.0-open-mvp-truth-repair-draft,zh-CN,幼犬幼猫生病后疫苗是否延后,"[""cat"", ""dog""]",pediatrics,common_disease_health_education_and_triage,"[""拉肚子还能打疫苗吗"", ""感冒了能不能打针""]","[""计划接种时存在发热、呕吐腹泻或明显精神差""]","[""疫苗计划需要结合动物当前健康状态和既往接种史个体化决定"", ""不应自行补打或重复接种""]","[""近期是否使用过糖皮质激素、环孢素等免疫抑制药物？"", ""是否出现呼吸困难？"", ""是否明显虚弱或精神差？""]",出现任一红旗症状（持续呕吐腹泻、呼吸困难、明显虚弱或高热）应立即就医或急诊；记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""持续呕吐腹泻"", ""呼吸困难"", ""明显虚弱或高热""]",幼犬幼猫生病后疫苗是否延后；拉肚子还能打疫苗吗；感冒了能不能打针；计划接种时存在发热、呕吐腹泻或明显精神差；疫苗计划需要结合动物当前健康状态和既往接种史个体化决定；不应自行补打或重复接种；持续呕吐腹泻；呼吸困难；明显虚弱或高热,"[{""source_id"": ""PMC7910975"", ""title"": ""Early Life Vaccination of Companion Animal Pets"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC7910975/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,51021752d229c3ebf39bd3c2f46349247eaf035a4c37d8d5315507d1e9c20657
MVP-PED-012,1.6.0-open-mvp-truth-repair-draft,zh-CN,幼犬幼猫社会化不能忽视传染病风险,"[""cat"", ""dog""]",pediatrics,common_disease_health_education_and_triage,"[""没打完疫苗怎么社会化"", ""幼犬能不能见别的狗""]","[""幼犬/幼猫尚未完成基础免疫，同时表现为对陌生刺激敏感或缺乏社交经验""]","[""早期社会经验影响后续行为"", ""暴露方式需要结合免疫进度和当地传染病风险进行风险管理""]","[""幼犬/幼猫目前是否出现呕吐、腹泻、咳嗽、发热、精神下降、抽搐或呼吸困难等任一异常？"", ""目前基础免疫进度如何（已完成哪些疫苗/第几针）？"", ""计划的社会化接触场景是哪种：已确认健康且免疫完全的动物一对一、兽医指导的社交班，还是狗公园/宠物店等高流量公共区域？""]",避免前往狗公园、宠物店等高流量公共区域；可选择已确认健康且免疫完全的成年动物进行一对一接触，或参加兽医指导的幼犬/幼猫社交班。继续按免疫计划接种，并咨询兽医进行个体化风险判断。若出现任一红旗表现，请立即就医或前往急诊。,"[""暴露后出现呕吐腹泻"", ""咳嗽发热"", ""明显精神下降"", ""抽搐或步态异常"", ""呼吸困难"", ""出血性腹泻"", ""快速脱水""]",幼犬幼猫社会化不能忽视传染病风险；没打完疫苗怎么社会化；幼犬能不能见别的狗；幼犬/幼猫尚未完成基础免疫，同时表现为对陌生刺激敏感或缺乏社交经验；早期社会经验影响后续行为；暴露方式需要结合免疫进度和当地传染病风险进行风险管理；暴露后出现呕吐腹泻；咳嗽发热；明显精神下降；抽搐或步态异常；呼吸困难；出血性腹泻；快速脱水,"[{""source_id"": ""PMC7910975"", ""title"": ""Early Life Vaccination of Companion Animal Pets"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC7910975/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,4b0aa22a25db195143af5f573088258628498e879171168a6c5a14e6655170ca
MVP-SENIOR-001,1.6.0-open-mvp-truth-repair-draft,zh-CN,老年犬夜间醒来走动或叫,"[""dog""]",senior_cognitive,common_disease_health_education_and_triage,"[""老狗晚上不睡一直走"", ""老狗半夜叫""]","[""昼夜节律改变"", ""夜间徘徊或发声""]","[""睡眠觉醒改变是犬认知功能障碍的常见行为维度之一"", ""疼痛、泌尿问题和内分泌疾病也需排除""]","[""夜间醒来走动或叫的情况出现多久了？"", ""每晚大约发生几次？"", ""最近排尿习惯是否有变化，例如夜间排尿次数增加？""]",记录发作时间、频率、视频及食欲、饮水、排尿排便和活动变化；出现任一红旗（如无法安静并持续喘气/呼吸费力、持续呻吟或不愿移动、突然意识异常、倒地或抽搐）时应立即就医或急诊；其他情况也需由兽医评估，不要自行确诊或用药。,"[""无法安静并持续喘气/呼吸费力"", ""持续呻吟或不愿移动"", ""突然意识异常"", ""倒地或抽搐""]",老年犬夜间醒来走动或叫；老狗晚上不睡一直走；老狗半夜叫；昼夜节律改变；夜间徘徊或发声；睡眠觉醒改变是犬认知功能障碍的常见行为维度之一；疼痛、泌尿问题和内分泌疾病也需排除；无法安静并持续喘痛；突然意识异常；倒地或抽搐,"[{""source_id"": ""PMC12390195"", ""title"": ""Diagnosis of Canine Cognitive Dysfunction Syndrome: A Narrative Review"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12390195/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,1ccce5667fb5c60b2ed996b1728097971cd42e5d38f71a49896fdde463ecf9e5
MVP-SENIOR-002,1.6.0-open-mvp-truth-repair-draft,zh-CN,老年犬在熟悉环境中迷路,"[""dog""]",senior_cognitive,common_disease_health_education_and_triage,"[""老狗在家找不到门"", ""对着墙发呆""]","[""卡在角落"", ""找不到门或食盆"", ""凝视墙面""]","[""空间定向障碍可见于犬认知功能下降"", ""视力听力下降和脑部疾病也可造成相似表现""]","[""这些表现是突然出现并快速加重的吗？"", ""它有没有绕圈、头歪或眼球震颤？"", ""最近有没有视力或听力明显下降的表现？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；出现任一红旗症状（如突然恶化、无法站立、抽搐、意识异常、绕圈、头歪或眼球震颤）应立即就医或急诊；其他情况也建议由兽医结合体检及必要检查尽快判断，不要仅凭知识卡自行确诊或用药。,"[""突然发生并快速恶化"", ""无法站立"", ""抽搐或意识异常"", ""绕圈、头歪或眼球震颤""]",老年犬在熟悉环境中迷路；老狗在家找不到门；对着墙发呆；卡在角落；找不到门或食盆；凝视墙面；空间定向障碍可见于犬认知功能下降；视力听力下降和脑部疾病也可造成相似表现；突然发生并快速恶化；无法站立；抽搐或意识异常,"[{""source_id"": ""PMC12390195"", ""title"": ""Diagnosis of Canine Cognitive Dysfunction Syndrome: A Narrative Review"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12390195/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,405857d4bbf98a7cd1b226ef1b6a57fc82bc7fc16320525e03c1363f55b528d0
MVP-SENIOR-003,1.6.0-open-mvp-truth-repair-draft,zh-CN,老年犬突然开始在家排泄,"[""dog""]",senior_cognitive,common_disease_health_education_and_triage,"[""老狗突然在家尿"", ""以前会定点现在不会""]","[""室内排尿排便"", ""似乎忘记外出习惯""]","[""如厕习惯改变可属于认知变化，也常见于泌尿、胃肠、行动不便或内分泌疾病"", ""必须先排除医学原因""]","[""是否频繁摆出排尿姿势但尿很少或尿不出，或尿液带血？"", ""饮水量和尿量是否明显比平时增多或减少？"", ""是否出现行动不便、上下台阶或起身困难但未完全无法站立？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药；若出现上述任一红旗表现，请立即就医或急诊。,"[""无尿或血尿"", ""持续腹泻呕吐"", ""突然瘫痪""]",老年犬突然开始在家排泄；老狗突然在家尿；以前会定点现在不会；室内排尿排便；似乎忘记外出习惯；如厕习惯改变可属于认知变化，也常见于泌尿、胃肠、行动不便或内分泌疾病；必须先排除医学原因；无尿或血尿；持续腹泻呕吐；突然瘫痪,"[{""source_id"": ""PMC12390195"", ""title"": ""Diagnosis of Canine Cognitive Dysfunction Syndrome: A Narrative Review"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12390195/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,42ce2b30ae87cdc2835d1f382923c9cde265e50854520e3b651700dea9b9f840
MVP-SENIOR-004,1.6.0-open-mvp-truth-repair-draft,zh-CN,老年犬与家人互动明显减少,"[""dog""]",senior_cognitive,common_disease_health_education_and_triage,"[""老狗不理人了"", ""老狗变得很孤僻""]","[""互动减少"", ""对熟悉活动兴趣下降""]","[""社会互动改变可能与认知老化有关"", ""疼痛、听视力下降和其他疾病也会减少互动""]","[""食欲是否下降，甚至完全不吃？"", ""是否对呼唤或声音反应减弱？"", ""是否出现视力下降（如碰撞、找不到食物或水）？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；出现任一红旗（完全拒食、明显疼痛、快速消瘦或呼吸困难）应立即就医或急诊；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""完全拒食"", ""明显疼痛"", ""快速消瘦或呼吸困难""]",老年犬与家人互动明显减少；老狗不理人了；老狗变得很孤僻；互动减少；对熟悉活动兴趣下降；社会互动改变可能与认知老化有关；疼痛、听视力下降和其他疾病也会减少互动；完全拒食；明显疼痛；快速消瘦或呼吸困难,"[{""source_id"": ""PMC8470385"", ""title"": ""Successful and Unsuccessful Brain Aging in Pets: Pathophysiological Mechanisms behind Clinical Signs and Potential Benefits from Palmitoylethanolamide Nutritional Intervention"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC8470385/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,61d8807136735e75a279af9918dec3993d00c72d6bc510e5e719682d6aaa0975
MVP-SENIOR-005,1.6.0-open-mvp-truth-repair-draft,zh-CN,老年猫夜间大声叫,"[""cat""]",senior_cognitive,common_disease_health_education_and_triage,"[""老猫晚上一直叫"", ""老猫半夜嚎叫""]","[""夜间发声增加"", ""睡眠节律变化"", ""可能显得不安""]","[""老年猫认知功能下降可伴夜间发声"", ""甲亢、高血压、疼痛和感觉下降也常见""]","[""猫咪最近有没有体重明显下降、食欲增加或喝水量变多？"", ""猫咪有没有出现视力或听力下降，比如对声音反应变差、找不到熟悉的东西？"", ""猫咪活动时有没有显得僵硬、不愿意跳高或上下楼梯？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；出现任一红旗症状（呼吸困难、突然失明、持续呕吐拒食）应立即就医或急诊；其他情况由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""呼吸困难"", ""突然失明"", ""持续呕吐拒食""]",老年猫夜间大声叫；老猫晚上一直叫；老猫半夜嚎叫；夜间发声增加；睡眠节律变化；可能显得不安；老年猫认知功能下降可伴夜间发声；甲亢、高血压、疼痛和感觉下降也常见；呼吸困难；突然失明；持续呕吐拒食,"[{""source_id"": ""PMC7819322"", ""title"": ""Feline cognitive dysfunction as a model for Alzheimer’s disease in the research of CBD as a potential treatment—a narrative review"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC7819322/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,17c34fc1cda67609528db09569bfe218fcf1f546673acec56eb11c92cb769d3d
MVP-SENIOR-006,1.6.0-open-mvp-truth-repair-draft,zh-CN,老年猫在熟悉家中显得迷茫,"[""cat""]",senior_cognitive,common_disease_health_education_and_triage,"[""老猫像不认识家"", ""猫对着墙发呆""]","[""在熟悉环境迷路"", ""盯墙或无目的走动""]","[""定向和学习记忆变化可见于猫认知功能下降"", ""神经、视力和代谢疾病需排除""]","[""是否视力下降或经常撞到东西？"", ""是否头歪、绕圈或失去平衡？"", ""这些表现是突然出现还是逐渐加重的？""]",若出现任一红旗症状，应立即联系兽医急诊或前往急诊。若无红旗症状，可记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""突然意识异常"", ""无法站立"", ""抽搐""]",老年猫在熟悉家中显得迷茫；老猫像不认识家；猫对着墙发呆；在熟悉环境迷路；盯墙或无目的走动；定向和学习记忆变化可见于猫认知功能下降；神经、视力和代谢疾病需排除；突然意识异常；无法站立；抽搐,"[{""source_id"": ""PMC7819322"", ""title"": ""Feline cognitive dysfunction as a model for Alzheimer’s disease in the research of CBD as a potential treatment—a narrative review"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC7819322/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,67d4e82fab54afbe86fe5846bbd8902a466c8a60591677a304c78c333419cbe6
MVP-SENIOR-007,1.6.0-open-mvp-truth-repair-draft,zh-CN,老年宠物行为变化先排除疼痛和疾病,"[""cat"", ""dog""]",senior_cognitive,common_disease_health_education_and_triage,"[""老了性格变了正常吗"", ""老年宠物突然脾气差""]","[""易怒、躲避、活动或互动变化""]","[""认知功能障碍是排除诊断"", ""疼痛、感觉下降、内分泌和神经疾病都可能引起行为变化""]","[""是否突然出现抽搐、倒地或意识异常？"", ""是否不愿被触碰或跳跃？"", ""是否多饮多尿？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药；若出现上述任一红旗表现，请立即就医或急诊。,"[""剧烈疼痛"", ""突然攻击伴意识异常"", ""倒地或抽搐""]",老年宠物行为变化先排除疼痛和疾病；老了性格变了正常吗；老年宠物突然脾气差；易怒、躲避、活动或互动变化；认知功能障碍是排除诊断；疼痛、感觉下降、内分泌和神经疾病都可能引起行为变化；剧烈疼痛；突然攻击伴意识异常；倒地或抽搐,"[{""source_id"": ""PMC8470385"", ""title"": ""Successful and Unsuccessful Brain Aging in Pets: Pathophysiological Mechanisms behind Clinical Signs and Potential Benefits from Palmitoylethanolamide Nutritional Intervention"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC8470385/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,3a96fe7298bb20717788fec13b0a47b0f3abc5730efc6c16192e388192baf44e
MVP-SENIOR-008,1.6.0-open-mvp-truth-repair-draft,zh-CN,老年认知变化如何做家庭记录,"[""cat"", ""dog""]",senior_cognitive,common_disease_health_education_and_triage,"[""宠物老年痴呆怎么记录"", ""要观察哪些行为""]","[""定向、互动、睡眠、排泄、活动和焦虑发生变化""]","[""结构化记录多个行为维度有助于发现趋势"", ""单次异常不足以判断认知功能障碍""]","[""这些行为变化平均每周出现几次？"", ""这些变化是否影响夜间睡眠或日常作息？"", ""食欲、饮水量或排尿量是否比平时明显增多或减少？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。出现任一红旗（短期快速恶化、突然意识异常、抽搐或无法站立）应立即就医或急诊。,"[""短期快速恶化"", ""突然意识异常"", ""抽搐或无法站立""]",老年认知变化如何做家庭记录；宠物老年痴呆怎么记录；要观察哪些行为；定向、互动、睡眠、排泄、活动和焦虑发生变化；结构化记录多个行为维度有助于发现趋势；单次异常不足以判断认知功能障碍；短期快速恶化；突然意识异常；抽搐或无法站立,"[{""source_id"": ""PMC12390195"", ""title"": ""Diagnosis of Canine Cognitive Dysfunction Syndrome: A Narrative Review"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12390195/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}, {""source_id"": ""PMC7819322"", ""title"": ""Feline cognitive dysfunction as a model for Alzheimer’s disease in the research of CBD as a potential treatment—a narrative review"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC7819322/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,5ba4e0284c9ee67a8a5f5f50cda88cf33db5a428fb83d3e1d676a23cb9d17fcb
MVP-REPRO-005,1.6.0-open-mvp-truth-repair-draft,zh-CN,猫是否怀孕不能只摸肚子判断,"[""cat""]",reproductive,common_disease_health_education_and_triage,"[""猫肚子大是不是怀孕"", ""怎么确定母猫怀孕""]","[""腹围或乳头变化"", ""食欲和体重可能变化""]","[""猫妊娠确认需要结合配种史和兽医检查"", ""腹胀也可来自肥胖、子宫疾病或腹水""]","[""近2-3个月内是否有过交配或可能接触未绝育公猫？"", ""目前食欲是否正常？"", ""目前精神状态是否正常？""]",如果出现任一红旗表现（腹部疼痛、阴道异常分泌物、呼吸困难或虚弱），请立即就医或前往急诊；若没有上述紧急表现，可记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化，并由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""腹部疼痛"", ""阴道异常分泌物"", ""呼吸困难或虚弱""]",猫是否怀孕不能只摸肚子判断；猫肚子大是不是怀孕；怎么确定母猫怀孕；腹围或乳头变化；食欲和体重可能变化；猫妊娠确认需要结合配种史和兽医检查；腹胀也可来自肥胖、子宫疾病或腹水；腹部疼痛；阴道异常分泌物；呼吸困难或虚弱,"[{""source_id"": ""PMC9099157"", ""title"": ""Feline breeding and pregnancy management: What is normal and when to intervene"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC9099157/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,f50d7388e691b8602ec23cdb820196546c4738de3921a7c1062e32b13dac259d
MVP-REPRO-006,1.6.0-open-mvp-truth-repair-draft,zh-CN,怀孕母猫体重和食欲怎么观察,"[""cat""]",reproductive,common_disease_health_education_and_triage,"[""孕猫吃多少"", ""怀孕猫体重怎么长""]","[""每周体重是否稳定增加"", ""食欲是逐渐变化还是突然下降或拒食"", ""是否出现精神差、阴道分泌物等异常""]","[""母猫妊娠期需要连续观察体重和体况"", ""突然拒食、体重下降或精神差不是正常的单纯妊娠变化""]","[""现在大概怀孕多少周或处于怀孕哪个阶段？"", ""近期体重是稳定增加、下降还是基本不变？"", ""与平时相比，进食量大概减少多少，已经持续多久？""]",记录出现时间、频率、照片或视频以及食欲、饮水、排尿排便和活动变化；若出现任一红旗（完全拒食、阴道出血、明显虚弱或腹痛），应立即就医或急诊；由兽医结合体检及必要检查判断，不要仅凭知识卡自行确诊或用药。,"[""完全拒食"", ""阴道出血"", ""明显虚弱或腹痛""]",怀孕母猫体重和食欲怎么观察；孕猫吃多少；怀孕猫体重怎么长；妊娠期体重和食欲逐渐变化；母猫妊娠期需要连续观察体重和体况；突然拒食、体重下降或精神差不是正常的单纯妊娠变化；完全拒食；阴道出血；明显虚弱或腹痛,"[{""source_id"": ""PMC9099157"", ""title"": ""Feline breeding and pregnancy management: What is normal and when to intervene"", ""url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC9099157/"", ""license"": ""CC BY 4.0"", ""page_or_section"": ""Abstract"", ""verification_status"": ""source_identity_license_and_locator_verified_2026-08-12; veterinary_claim_review_pending"", ""support_note"": ""中文内容为保守概括；来源用于支持主题、物种和风险边界，不代表个体诊断。"", ""change_note"": ""已在 v1.4 核对来源身份、商业许可、题名和定位；未逐字复制。""}]",Only verified CC BY/CC0 evidence is retained; attribution and change notices are mandatory.,true,adversarial_review_fixes_applied_v1_6,blocked_pending_mainland_China_licensed_veterinarian_review,true,test,false,92a0aa0acf9e5cd68c238f8512249370eb976a90f88c8b4d182548a77bd5959a
